id,user,claim,label,sandbox,oracle,flag,condition,created_at,updated_at,deleted,note,claim_text,claim_deleted
4473,144,3690,REFUTES,"0","0","0",,1616754423,1616754423,"0",,14. srpna 2007 byly hojně rozšířené informace o sociálních službách v Brně.,"0"
5856,167,3690,REFUTES,"0","0","0",,1617049988,1617049988,"0",,14. srpna 2007 byly hojně rozšířené informace o sociálních službách v Brně.,"0"
4433,144,3691,SUPPORTS,"0",1,"0",,1616752565,1620151552,1,,Centrální zásobování teplem stálo Teplice 123 milionů korun.,"0"
4509,172,3691,REFUTES,"0","0","0",,1616763940,1616763940,"0",,Centrální zásobování teplem stálo Teplice 123 milionů korun.,"0"
4817,124,3691,REFUTES,"0","0","0",,1616844160,1629465273,1,A2,Centrální zásobování teplem stálo Teplice 123 milionů korun.,"0"
4442,144,3695,SUPPORTS,"0",1,"0",,1616752889,1632479137,"0",zbytečně rozšířený důkaz,Připojení části Teplic na přívod vody stálo 123 milionů korun.,"0"
4502,172,3695,NOT ENOUGH INFO,"0","0","0",,1616759258,1620156928,1,,Připojení části Teplic na přívod vody stálo 123 milionů korun.,"0"
4439,144,3697,NOT ENOUGH INFO,"0",1,"0",,1616752791,1616752791,"0",,123 milionů za teplo Teplice odmítly zaplatit.,"0"
4503,172,3697,REFUTES,"0","0","0",,1616759621,1620151552,1,,123 milionů za teplo Teplice odmítly zaplatit.,"0"
4694,129,3697,SUPPORTS,"0","0","0",,1616790590,1620151552,1,,123 milionů za teplo Teplice odmítly zaplatit.,"0"
4491,172,3711,SUPPORTS,"0","0","0",Zimbabwe je v Africe.,1616755767,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Mezinárodní nevládní organizace upozornila na porušování lidských práv v Africe.,"0"
5651,137,3711,NOT ENOUGH INFO,"0","0","0",,1616962768,1629711299,1,,Mezinárodní nevládní organizace upozornila na porušování lidských práv v Africe.,"0"
4499,172,3712,REFUTES,"0","0","0",,1616758236,1616758236,"0",,Human Rights Watch pochválila Zimbabwe za řádné dodržování lidských práv.,"0"
6146,136,3712,REFUTES,"0","0","0",,1617216784,1617216784,"0",,Human Rights Watch pochválila Zimbabwe za řádné dodržování lidských práv.,"0"
4537,115,3715,NOT ENOUGH INFO,"0","0","0",,1616771124,1617264327,1,,Kimberleyský proces v listopadu tohoto roku povolil vývoz diamantů ze zimbabwské těžební oblasti Marange.,"0"
4945,119,3715,REFUTES,"0","0","0",,1616855889,1616855889,"0",,Kimberleyský proces v listopadu tohoto roku povolil vývoz diamantů ze zimbabwské těžební oblasti Marange.,"0"
4946,119,3715,REFUTES,"0","0","0",,1616855935,1616855935,"0",,Kimberleyský proces v listopadu tohoto roku povolil vývoz diamantů ze zimbabwské těžební oblasti Marange.,"0"
4498,172,3716,SUPPORTS,"0","0","0",Listopad je část podzimu.,1616757848,1633962228,1,[COND][0] Podmíněná anotace je redudantní nebo konfliktní,Kimberleyský proces na podzim schválil vývoz diamantů z jihovýchodní Afriky.,"0"
5124,126,3716,SUPPORTS,"0","0","0",,1616874825,1616874825,"0",,Kimberleyský proces na podzim schválil vývoz diamantů z jihovýchodní Afriky.,"0"
5378,142,3716,NOT ENOUGH INFO,"0","0","0",,1616955678,1620160095,1,,Kimberleyský proces na podzim schválil vývoz diamantů z jihovýchodní Afriky.,"0"
4501,172,3717,REFUTES,"0","0","0",,1616758633,1616758633,"0",,V Zimbabwe se netěží diamanty.,"0"
5162,126,3717,REFUTES,"0","0","0",,1616875638,1616875638,"0",,V Zimbabwe se netěží diamanty.,"0"
4543,115,3726,NOT ENOUGH INFO,"0","0","0",,1616771686,1620150444,1,,Ekonomika v Zimbabwe je vysoce podporovaná těžbou diamantů.,"0"
4958,119,3726,SUPPORTS,"0","0","0",,1616859666,1616859666,"0",,Ekonomika v Zimbabwe je vysoce podporovaná těžbou diamantů.,"0"
4521,123,3732,SUPPORTS,"0",1,"0",,1616769552,1616769552,"0",,Brněnská šestnáctka se pořádá od šedesátých let minulého století.,"0"
4550,115,3732,REFUTES,"0","0","0",,1616772015,1620150444,1,,Brněnská šestnáctka se pořádá od šedesátých let minulého století.,"0"
5239,143,3732,SUPPORTS,"0","0","0",,1616899174,1616899174,"0",,Brněnská šestnáctka se pořádá od šedesátých let minulého století.,"0"
4520,123,3733,SUPPORTS,"0",1,"0",,1616769533,1632323245,1,,Kino Art letos hostí festival Brněnská šestnáctka.,"0"
4533,115,3733,SUPPORTS,"0","0","0",,1616770924,1632323245,"0",zbytečně rozšířený důkaz,Kino Art letos hostí festival Brněnská šestnáctka.,"0"
5498,159,3733,SUPPORTS,"0","0","0",,1616960317,1616960317,"0",,Kino Art letos hostí festival Brněnská šestnáctka.,"0"
4522,123,3734,NOT ENOUGH INFO,"0",1,"0",,1616769649,1620151552,1,,"Brněnská šestnáctka se letos koná v kině Aero, .","0"
4535,115,3734,REFUTES,"0","0","0",,1616770999,1616770999,"0",,"Brněnská šestnáctka se letos koná v kině Aero, .","0"
4524,123,3735,REFUTES,"0",1,"0",,1616769776,1620150444,1,,Kino Art letos odmítlo hostit festival Brněnská šestnáctka.,"0"
4547,115,3735,NOT ENOUGH INFO,"0","0","0",,1616771874,1616771874,"0",,Kino Art letos odmítlo hostit festival Brněnská šestnáctka.,"0"
4518,123,3738,SUPPORTS,"0",1,"0",,1616769413,1616769413,"0",,77 lidí zemřelo rukou Anderse Breivika.,"0"
4551,115,3738,SUPPORTS,"0","0","0",,1616772059,1616772059,"0",,77 lidí zemřelo rukou Anderse Breivika.,"0"
4523,123,3739,SUPPORTS,"0",1,"0",,1616769692,1616769692,"0",,Anders Breivik zabil několik desítek lidí.,"0"
4538,115,3739,SUPPORTS,"0","0","0",,1616771321,1616771321,"0",,Anders Breivik zabil několik desítek lidí.,"0"
6027,171,3739,SUPPORTS,"0","0","0",,1617192616,1617192616,"0",,Anders Breivik zabil několik desítek lidí.,"0"
4519,123,3740,SUPPORTS,"0",1,"0",,1616769511,1616769511,"0",,Anders Breivik uskutečnil teroristický útok.,"0"
4548,115,3740,SUPPORTS,"0","0","0",,1616771899,1616771899,"0",,Anders Breivik uskutečnil teroristický útok.,"0"
4530,115,3744,REFUTES,"0",1,"0",,1616770779,1620148096,1,,Malé a střední firmy získaly od státu rekordní podporu.,"0"
4555,123,3744,SUPPORTS,"0","0","0",,1616772189,1616772189,"0",,Malé a střední firmy získaly od státu rekordní podporu.,"0"
4532,115,3745,NOT ENOUGH INFO,"0",1,"0",,1616770836,1616770836,"0",,Stát podpořil velké podniky rekordní částkou.,"0"
4556,148,3745,SUPPORTS,"0","0","0",,1616772243,1620148096,1,,Stát podpořil velké podniky rekordní částkou.,"0"
4993,154,3745,NOT ENOUGH INFO,"0","0","0",,1616862010,1616862010,"0",,Stát podpořil velké podniky rekordní částkou.,"0"
5679,137,3745,NOT ENOUGH INFO,"0","0","0",,1616963571,1629642185,1,,Stát podpořil velké podniky rekordní částkou.,"0"
4528,115,3746,SUPPORTS,"0",1,"0",,1616770680,1616770680,"0",,Stát projednal výši podpory pro podnikatele.,"0"
4558,123,3746,SUPPORTS,"0","0","0",,1616772298,1616772298,"0",,Stát projednal výši podpory pro podnikatele.,"0"
4529,115,3747,NOT ENOUGH INFO,"0",1,"0",,1616770742,1620151552,1,,Malé a střední firmy stát podpořil historicky nejvyšší sumou.,"0"
4536,123,3747,SUPPORTS,"0","0","0",,1616771106,1616771106,"0",,Malé a střední firmy stát podpořil historicky nejvyšší sumou.,"0"
4527,115,3748,SUPPORTS,"0",1,"0",,1616770667,1616770667,"0",,Stát poskytl podnikům historicky nejvyšší podporu.,"0"
4539,123,3748,SUPPORTS,"0","0","0",,1616771366,1616771366,"0",,Stát poskytl podnikům historicky nejvyšší podporu.,"0"
4531,115,3749,REFUTES,"0",1,"0",,1616770828,1620156928,1,,Malé a střední firmy podpořil státní historicky nejvyšší příspěvek.,"0"
4540,123,3749,SUPPORTS,"0","0","0",,1616771400,1616771400,"0",,Malé a střední firmy podpořil státní historicky nejvyšší příspěvek.,"0"
4525,115,3750,SUPPORTS,"0",1,"0",,1616770605,1616770605,"0",,"Rekordní částkou 3,7 miliardy korun podpořil stát malé a střední firmy.","0"
4545,123,3750,SUPPORTS,"0","0","0",,1616771766,1616771766,"0",,"Rekordní částkou 3,7 miliardy korun podpořil stát malé a střední firmy.","0"
5843,167,3750,SUPPORTS,"0","0","0",,1617048958,1617048958,"0",,"Rekordní částkou 3,7 miliardy korun podpořil stát malé a střední firmy.","0"
4526,115,3751,SUPPORTS,"0",1,"0",,1616770632,1620148096,1,,Stát neschválil částku na podporu malých a středních firem.,"0"
4559,148,3751,REFUTES,"0","0","0",,1616772310,1620148096,1,,Stát neschválil částku na podporu malých a středních firem.,"0"
5135,126,3751,NOT ENOUGH INFO,"0","0","0",,1616875076,1632997453,"0",chybí letopočet u důkazu,Stát neschválil částku na podporu malých a středních firem.,"0"
4571,115,3755,SUPPORTS,"0","0","0",,1616772590,1616772590,"0",,Spojené státy americké hraničí s Mexikem.,"0"
4577,148,3755,SUPPORTS,"0","0","0",,1616772768,1616772768,"0",,Spojené státy americké hraničí s Mexikem.,"0"
4614,116,3755,SUPPORTS,"0",1,"0",,1616774111,1616774111,"0",,Spojené státy americké hraničí s Mexikem.,"0"
6123,136,3755,SUPPORTS,"0","0","0",,1617215662,1617215662,"0",,Spojené státy americké hraničí s Mexikem.,"0"
4569,115,3757,NOT ENOUGH INFO,"0","0","0",,1616772566,1616772566,"0",,Mexiko má společného prezidenta s USA.,"0"
4623,116,3757,NOT ENOUGH INFO,"0",1,"0",,1616774305,1616774305,"0",,Mexiko má společného prezidenta s USA.,"0"
4573,115,3758,SUPPORTS,"0","0","0",,1616772607,1616772607,"0",,Mexiko má 3200 kilometrů dlouhou společnou hranici s USA.,"0"
4624,116,3758,SUPPORTS,"0",1,"0",,1616774317,1616774317,"0",,Mexiko má 3200 kilometrů dlouhou společnou hranici s USA.,"0"
4570,115,3759,SUPPORTS,"0","0","0",,1616772580,1616772580,"0",,Mexiko má společnou hranici s jinou zemí.,"0"
4612,116,3759,SUPPORTS,"0",1,"0",,1616774024,1616774024,"0",,Mexiko má společnou hranici s jinou zemí.,"0"
4572,115,3760,REFUTES,"0","0","0",,1616772597,1632479137,1,,Mexiko nesousedí s USA.,"0"
4619,116,3760,REFUTES,"0",1,"0",,1616774167,1616774167,"0",,Mexiko nesousedí s USA.,"0"
6148,136,3760,REFUTES,"0","0","0",,1617216806,1632479137,1,,Mexiko nesousedí s USA.,"0"
4580,148,3761,SUPPORTS,"0","0","0",,1616772877,1632569410,1,,"Na hranici USA s Mexikem bylo v roce 2004 zadrženo 1,1 milionu nelegálních migrantů.","0"
4615,116,3761,SUPPORTS,"0",1,"0",,1616774135,1632569410,1,,"Na hranici USA s Mexikem bylo v roce 2004 zadrženo 1,1 milionu nelegálních migrantů.","0"
4581,148,3762,NOT ENOUGH INFO,"0","0","0",,1616772896,1616772896,"0",,"V roce 2014 bylo na jižní hranici USA zadrženo 1,1 milionu nelegálních přistěhovalců.","0"
4607,116,3762,NOT ENOUGH INFO,"0",1,"0",,1616773841,1616773841,"0",,"V roce 2014 bylo na jižní hranici USA zadrženo 1,1 milionu nelegálních přistěhovalců.","0"
5184,169,3762,NOT ENOUGH INFO,"0","0","0",,1616879416,1616879416,"0",,"V roce 2014 bylo na jižní hranici USA zadrženo 1,1 milionu nelegálních přistěhovalců.","0"
5472,153,3762,NOT ENOUGH INFO,"0","0","0",,1616959819,1616959819,"0",,"V roce 2014 bylo na jižní hranici USA zadrženo 1,1 milionu nelegálních přistěhovalců.","0"
5697,125,3762,REFUTES,"0","0","0",,1616964142,1617738896,1,,"V roce 2014 bylo na jižní hranici USA zadrženo 1,1 milionu nelegálních přistěhovalců.","0"
4583,148,3763,SUPPORTS,"0","0","0",,1616772932,1620150444,1,,"V roce 2004 bylo na jižní hranici USA zastřeleno 1,1 milionu nelegálních přistěhovalců.","0"
4621,116,3763,REFUTES,"0",1,"0",,1616774263,1632494354,1,,"V roce 2004 bylo na jižní hranici USA zastřeleno 1,1 milionu nelegálních přistěhovalců.","0"
4582,148,3764,SUPPORTS,"0","0","0",,1616772912,1616772912,"0",,"V roce 2004 bylo na jižní hranici USA zadrženo 1,1 milionu nelegálních přistěhovalců z Mexika.","0"
4625,116,3764,SUPPORTS,"0",1,"0",,1616774341,1616774341,"0",,"V roce 2004 bylo na jižní hranici USA zadrženo 1,1 milionu nelegálních přistěhovalců z Mexika.","0"
4585,148,3765,SUPPORTS,"0","0","0",,1616772998,1616772998,"0",,V roce 2004 bylo na jižní hranici USA zadrženo přes milion nelegálních přistěhovalců.,"0"
4613,116,3765,SUPPORTS,"0",1,"0",,1616774050,1632569410,1,,V roce 2004 bylo na jižní hranici USA zadrženo přes milion nelegálních přistěhovalců.,"0"
4584,148,3766,REFUTES,"0","0","0",,1616772990,1616772990,"0",,V roce 2004 nebyl na jižní hranici USA zadržen žádný nelegální přistěhovalec.,"0"
4606,116,3766,REFUTES,"0",1,"0",,1616773820,1616773820,"0",,V roce 2004 nebyl na jižní hranici USA zadržen žádný nelegální přistěhovalec.,"0"
4589,148,3767,SUPPORTS,"0","0","0",,1616773127,1616773127,"0",,Největší počet přistěhovalců migruje z Mexika do USA na jaře.,"0"
4617,116,3767,SUPPORTS,"0",1,"0",,1616774149,1616774149,"0",,Největší počet přistěhovalců migruje z Mexika do USA na jaře.,"0"
4590,148,3768,NOT ENOUGH INFO,"0","0","0",,1616773132,1616773132,"0",,Migrační vlna z Mexika do Kanady vrcholí na jaře.,"0"
4600,123,3768,REFUTES,"0","0","0",,1616773529,1617307115,1,,Migrační vlna z Mexika do Kanady vrcholí na jaře.,"0"
4608,116,3768,NOT ENOUGH INFO,"0",1,"0",,1616773888,1616773888,"0",,Migrační vlna z Mexika do Kanady vrcholí na jaře.,"0"
4591,148,3769,NOT ENOUGH INFO,"0","0","0",,1616773139,1616773139,"0",,Vývoz pšenice z Mexika do USA vrcholí na jaře.,"0"
4620,116,3769,NOT ENOUGH INFO,"0",1,"0",,1616774177,1616774177,"0",,Vývoz pšenice z Mexika do USA vrcholí na jaře.,"0"
4593,115,3770,NOT ENOUGH INFO,"0","0","0",,1616773204,1616773204,"0",,Migrační vlna z Mexika do USA vrcholí v dubnu.,"0"
4609,116,3770,NOT ENOUGH INFO,"0",1,"0",,1616773935,1632479137,1,,Migrační vlna z Mexika do USA vrcholí v dubnu.,"0"
4592,115,3771,NOT ENOUGH INFO,"0","0","0",,1616773142,1620148096,1,,Migrační vlna z Mexika do USA vrcholí v první polovině roku.,"0"
4603,116,3771,SUPPORTS,"0",1,"0",,1616773671,1616773671,"0",,Migrační vlna z Mexika do USA vrcholí v první polovině roku.,"0"
4594,115,3772,REFUTES,"0","0","0",,1616773212,1616773212,"0",,Migrační vlna z Mexika do USA je na jaře nejslabší.,"0"
4618,116,3772,REFUTES,"0",1,"0",,1616774157,1616774157,"0",,Migrační vlna z Mexika do USA je na jaře nejslabší.,"0"
4676,129,3774,REFUTES,"0",1,"0",,1616789255,1617307115,1,,"Muže, který vydíral podnikatele z Teplicka, zatkla policie.","0"
4677,129,3774,NOT ENOUGH INFO,"0",1,"0",,1616789306,1617307115,1,,"Muže, který vydíral podnikatele z Teplicka, zatkla policie.","0"
4737,154,3774,NOT ENOUGH INFO,"0","0","0",,1616799294,1617307115,1,,"Muže, který vydíral podnikatele z Teplicka, zatkla policie.","0"
5477,159,3774,SUPPORTS,"0","0","0",,1616959887,1617307115,1,,"Muže, který vydíral podnikatele z Teplicka, zatkla policie.","0"
5571,131,3774,NOT ENOUGH INFO,"0","0","0",,1616961412,1617307115,1,,"Muže, který vydíral podnikatele z Teplicka, zatkla policie.","0"
4680,129,3775,SUPPORTS,"0",1,"0",,1616789453,1616789453,"0",,Policie zatkla muže z Náchodska.,"0"
4739,154,3775,SUPPORTS,"0","0","0",,1616799540,1616799540,"0",,Policie zatkla muže z Náchodska.,"0"
4682,129,3779,NOT ENOUGH INFO,"0",1,"0",,1616789588,1616789588,"0",,Nakladatelství z Liberce publikovalo knihu fotografií prezidenta Klause.,"0"
4730,154,3779,NOT ENOUGH INFO,"0","0","0",,1616797908,1616797908,"0",,Nakladatelství z Liberce publikovalo knihu fotografií prezidenta Klause.,"0"
5049,140,3779,NOT ENOUGH INFO,"0","0","0",,1616867503,1616867503,"0",,Nakladatelství z Liberce publikovalo knihu fotografií prezidenta Klause.,"0"
4681,129,3781,SUPPORTS,"0",1,"0",,1616789488,1616789488,"0",,Knihu fotografií Václava Havla mají v nabídce knihkupectví v Liberci a Praze.,"0"
4734,154,3781,SUPPORTS,"0","0","0",,1616798746,1616798746,"0",,Knihu fotografií Václava Havla mají v nabídce knihkupectví v Liberci a Praze.,"0"
4733,154,3782,REFUTES,"0","0","0",,1616798585,1616798585,"0",,Knihu fotografií Václava Havla mají v nabídce knihkupectví v Ostravě a Brnu.,"0"
4937,119,3782,REFUTES,"0","0","0",,1616854921,1616854921,"0",,Knihu fotografií Václava Havla mají v nabídce knihkupectví v Ostravě a Brnu.,"0"
5496,165,3782,REFUTES,"0","0","0",,1616960297,1616960297,"0",,Knihu fotografií Václava Havla mají v nabídce knihkupectví v Ostravě a Brnu.,"0"
5983,168,3782,REFUTES,"0","0","0",,1617182887,1617182887,"0",,Knihu fotografií Václava Havla mají v nabídce knihkupectví v Ostravě a Brnu.,"0"
4719,129,3783,NOT ENOUGH INFO,"0",1,"0",,1616791567,1616791567,"0",,Kniha fotografií Václava Havla byla vyprodána.,"0"
4777,145,3783,NOT ENOUGH INFO,"0","0","0",,1616841229,1616841229,"0",,Kniha fotografií Václava Havla byla vyprodána.,"0"
5653,137,3783,NOT ENOUGH INFO,"0","0","0",,1616962811,1616962811,"0",,Kniha fotografií Václava Havla byla vyprodána.,"0"
5701,125,3783,REFUTES,"0","0","0",,1616964287,1617738896,1,,Kniha fotografií Václava Havla byla vyprodána.,"0"
4679,129,3785,SUPPORTS,"0",1,"0",,1616789432,1616789432,"0",,Vojenský expert předpokládá válku USA s Irákem.,"0"
4736,154,3785,SUPPORTS,"0","0","0",,1616798998,1616798998,"0",,Vojenský expert předpokládá válku USA s Irákem.,"0"
4678,129,3786,SUPPORTS,"0",1,"0",,1616789378,1616789378,"0",,Vojenský expert očekává válku Spojených států.,"0"
4735,154,3786,SUPPORTS,"0","0","0",,1616798898,1616798898,"0",,Vojenský expert očekává válku Spojených států.,"0"
4700,129,3790,SUPPORTS,"0","0","0",,1616790815,1616790815,"0",,Velká cena Akademie Charlese Crose byla v roce 1997 udělena Kociánovu kvartetu.,"0"
4723,154,3790,SUPPORTS,"0",1,"0",,1616797099,1616797099,"0",,Velká cena Akademie Charlese Crose byla v roce 1997 udělena Kociánovu kvartetu.,"0"
4698,129,3791,NOT ENOUGH INFO,"0","0","0",,1616790785,1616790785,"0",,Kocianovo kvarteto získalo v roce 1999 Velkou cenu francouzské Akademie Charlese Crose.,"0"
4729,154,3791,SUPPORTS,"0",1,"0",,1616797739,1620156928,1,,Kocianovo kvarteto získalo v roce 1999 Velkou cenu francouzské Akademie Charlese Crose.,"0"
5140,126,3791,NOT ENOUGH INFO,"0","0","0",,1616875210,1631715563,1,,Kocianovo kvarteto získalo v roce 1999 Velkou cenu francouzské Akademie Charlese Crose.,"0"
4699,129,3792,SUPPORTS,"0","0","0",,1616790802,1616790802,"0",,Kocianovo kvarteto získalo v roce 1997 ocenění.,"0"
4724,154,3792,SUPPORTS,"0",1,"0",,1616797302,1616797302,"0",,Kocianovo kvarteto získalo v roce 1997 ocenění.,"0"
4709,129,3793,NOT ENOUGH INFO,"0","0","0",,1616791156,1616791156,"0",,Kocianovo kvarteto natočilo dokument o hudbě.,"0"
4727,154,3793,NOT ENOUGH INFO,"0",1,"0",,1616797516,1616797516,"0",,Kocianovo kvarteto natočilo dokument o hudbě.,"0"
4899,157,3793,NOT ENOUGH INFO,"0","0","0",,1616849653,1616849653,"0",,Kocianovo kvarteto natočilo dokument o hudbě.,"0"
5741,138,3793,REFUTES,"0","0","0",,1616978430,1617738896,1,,Kocianovo kvarteto natočilo dokument o hudbě.,"0"
4708,129,3794,NOT ENOUGH INFO,"0","0","0",,1616791124,1616791124,"0",,Kocianovo kvarteto nahrálo skladby německého hudebního skladatele.,"0"
4722,154,3794,SUPPORTS,"0",1,"0",Paul Hindemith je Němec.,1616797036,1616797036,"0",,Kocianovo kvarteto nahrálo skladby německého hudebního skladatele.,"0"
4707,129,3795,REFUTES,"0","0","0",,1616791113,1616791113,"0",,Kocianovo kvarteto odmítlo nahrát skladby Paula Hindemitha.,"0"
4728,154,3795,REFUTES,"0",1,"0",,1616797654,1616797654,"0",,Kocianovo kvarteto odmítlo nahrát skladby Paula Hindemitha.,"0"
4716,129,3796,REFUTES,"0","0","0",,1616791374,1616791374,"0",,Kocianovo kvarteto nahrávalo pro německou firmu Harmonia Mundi.,"0"
4726,154,3796,REFUTES,"0",1,"0",,1616797411,1616797411,"0",,Kocianovo kvarteto nahrávalo pro německou firmu Harmonia Mundi.,"0"
5598,131,3796,REFUTES,"0","0","0",,1616961810,1616961810,"0",,Kocianovo kvarteto nahrávalo pro německou firmu Harmonia Mundi.,"0"
4717,129,3797,SUPPORTS,"0","0","0",Francie je v Evropě,1616791388,1636636258,1,,Kocianovo kvarteto nahrávalo pro evropskou firmu.,"0"
4721,154,3797,SUPPORTS,"0",1,"0",Francie je v Evropě.,1616796664,1616796664,"0",,Kocianovo kvarteto nahrávalo pro evropskou firmu.,"0"
4718,129,3798,REFUTES,"0","0","0",,1616791401,1616791401,"0",,Kocianovo kvarteto odmítlo spolupráci s francouzskou firmou Harmonia Mundi.,"0"
4725,154,3798,REFUTES,"0",1,"0",,1616797367,1616797367,"0",,Kocianovo kvarteto odmítlo spolupráci s francouzskou firmou Harmonia Mundi.,"0"
6102,136,3798,REFUTES,"0","0","0",,1617215267,1617215267,"0",,Kocianovo kvarteto odmítlo spolupráci s francouzskou firmou Harmonia Mundi.,"0"
4720,129,3800,NOT ENOUGH INFO,"0",1,"0",,1616791575,1616791575,"0",,Zimní radovánky si dnes na Sněžce užívaly čtyři tisícovky lidí.,"0"
4780,145,3800,NOT ENOUGH INFO,"0","0","0",,1616841352,1616841352,"0",,Zimní radovánky si dnes na Sněžce užívaly čtyři tisícovky lidí.,"0"
4746,145,3806,REFUTES,"0",1,"0",,1616839472,1616839472,"0",,Přemysl Sobotka se stal předsedou Poslanecké sněmovny.,"0"
4787,124,3806,REFUTES,"0","0","0",,1616842831,1616842831,"0",,Přemysl Sobotka se stal předsedou Poslanecké sněmovny.,"0"
4741,145,3808,SUPPORTS,"0",1,"0",,1616839014,1616839014,"0",,Přemysl Sobotka byl zvolen vysokým ústavním činitelem.,"0"
4790,124,3808,SUPPORTS,"0","0","0",,1616843079,1616843079,"0",,Přemysl Sobotka byl zvolen vysokým ústavním činitelem.,"0"
4745,145,3809,REFUTES,"0",1,"0",,1616839449,1616839449,"0",,Přemysl Sobotka nekandidoval na předsedu Senátu.,"0"
4785,124,3809,SUPPORTS,"0","0","0",,1616842807,1617307115,1,,Přemysl Sobotka nekandidoval na předsedu Senátu.,"0"
5196,169,3809,REFUTES,"0","0","0",,1616880642,1616880642,"0",,Přemysl Sobotka nekandidoval na předsedu Senátu.,"0"
4744,145,3810,SUPPORTS,"0",1,"0",,1616839229,1631715563,"0",nejasně formulované tvrzení,Nový předseda Senátu Přemysl Sobotka má stejnou kancelář jako jeho předchůdce Petr Pithart.,"0"
4793,124,3810,SUPPORTS,"0","0","0",,1616843106,1631715563,1,,Nový předseda Senátu Přemysl Sobotka má stejnou kancelář jako jeho předchůdce Petr Pithart.,"0"
4789,124,3812,NOT ENOUGH INFO,"0","0","0",,1616843071,1616843071,"0",,Přemysl Sobotka má jinou sekretářku než Petr Pithart.,"0"
5063,140,3812,NOT ENOUGH INFO,"0","0","0",,1616868431,1616868431,"0",,Přemysl Sobotka má jinou sekretářku než Petr Pithart.,"0"
4742,145,3814,SUPPORTS,"0",1,"0",,1616839069,1616839069,"0",,Přemysl Sobotka má kancelář předsedy Senátu.,"0"
4786,124,3814,SUPPORTS,"0","0","0",,1616842823,1616842823,"0",,Přemysl Sobotka má kancelář předsedy Senátu.,"0"
4783,124,3815,REFUTES,"0","0","0",,1616842645,1616842645,"0",,Přemysl Sobotka i Petr Pithart si ponechali své kanceláře.,"0"
5182,169,3815,REFUTES,"0","0","0",,1616878913,1616878913,"0",,Přemysl Sobotka i Petr Pithart si ponechali své kanceláře.,"0"
4740,145,3820,SUPPORTS,"0",1,"0",,1616838900,1616838900,"0",,Sobotka získal nadpoloviční většinu hlasů.,"0"
4788,124,3820,SUPPORTS,"0","0","0",,1616842912,1616842912,"0",,Sobotka získal nadpoloviční většinu hlasů.,"0"
4939,119,3820,SUPPORTS,"0","0","0",,1616855135,1616855135,"0",,Sobotka získal nadpoloviční většinu hlasů.,"0"
4743,145,3821,SUPPORTS,"0",1,"0",,1616839135,1616839135,"0",,Sobotka získal nadpoloviční většinu hlasů.,"0"
4794,124,3821,SUPPORTS,"0","0","0",,1616843125,1616843125,"0",,Sobotka získal nadpoloviční většinu hlasů.,"0"
4748,145,3822,SUPPORTS,"0","0","0",,1616839740,1616839740,"0",,"Jiří Rusnok se stal premiérem 25. června 2013, jmenoval ho prezident Zeman.","0"
5387,114,3822,SUPPORTS,"0",1,"0",,1616956611,1616956611,"0",,"Jiří Rusnok se stal premiérem 25. června 2013, jmenoval ho prezident Zeman.","0"
4752,145,3823,NOT ENOUGH INFO,"0","0","0",,1616840377,1616840377,"0",,Prezident Zeman jmenoval Babiše premiérem.,"0"
5403,114,3823,NOT ENOUGH INFO,"0",1,"0",,1616957437,1616957437,"0",,Prezident Zeman jmenoval Babiše premiérem.,"0"
4754,145,3824,SUPPORTS,"0","0","0",,1616840424,1616840424,"0",,Rusnok se stal premiérem.,"0"
5394,114,3824,SUPPORTS,"0",1,"0",,1616956977,1616956977,"0",,Rusnok se stal premiérem.,"0"
4747,145,3828,SUPPORTS,"0","0","0",,1616839693,1616839693,"0",,"Skandál Jany Nagyové stál za koncem vlády ODS, TOP 09 a LIDEM.","0"
5402,114,3828,SUPPORTS,"0",1,"0",,1616957425,1632047577,1,,"Skandál Jany Nagyové stál za koncem vlády ODS, TOP 09 a LIDEM.","0"
5797,121,3828,SUPPORTS,"0","0","0",,1617038203,1632047577,1,,"Skandál Jany Nagyové stál za koncem vlády ODS, TOP 09 a LIDEM.","0"
4751,145,3830,SUPPORTS,"0","0","0",,1616840201,1616840201,"0",,Vznik ČAK datujeme do roku 2001.,"0"
5613,137,3830,SUPPORTS,"0","0","0",,1616962053,1616962053,"0",,Vznik ČAK datujeme do roku 2001.,"0"
4749,145,3833,SUPPORTS,"0","0","0",,1616839875,1616839875,"0",,ČAK je finanční instituce.,"0"
6133,136,3833,SUPPORTS,"0","0","0",,1617215812,1617215812,"0",,ČAK je finanční instituce.,"0"
4773,145,3834,REFUTES,"0","0","0",,1616841103,1616841103,"0",,ČAK nevznikla v roce 2001.,"0"
6051,171,3834,REFUTES,"0","0","0",,1617202895,1617202895,"0",,ČAK nevznikla v roce 2001.,"0"
6125,136,3834,REFUTES,"0","0","0",,1617215691,1617215691,"0",,ČAK nevznikla v roce 2001.,"0"
4750,145,3835,SUPPORTS,"0","0","0",,1616839904,1616839904,"0",,Bývalý premiér Petr Nečas je přítel a blízký spolupracovník Jany Nagyové.,"0"
5754,138,3835,SUPPORTS,"0","0","0",,1616978934,1616978934,"0",,Bývalý premiér Petr Nečas je přítel a blízký spolupracovník Jany Nagyové.,"0"
